Timestamp,Direction,CAN_ID,DLC,Data,Description
4.109000,Tx,740,8,2A 21 22 23 24 25 26 27,TransferData segment 1 block 07 CF410
4.110000,Tx,740,8,2B 28 29 2A 2B 2C 2D 2E,TransferData segment 1 block 07 CF411
4.111000,Tx,740,8,2C 2F 30 31 32 33 34 35,TransferData segment 1 block 07 CF412
4.112000,Tx,740,8,2D 36 37 38 39 3A 3B 3C,TransferData segment 1 block 07 CF413
4.113000,Tx,740,8,2E 3D 3E 3F 40 41 42 43,TransferData segment 1 block 07 CF414
4.114000,Tx,740,8,2F 44 45 46 47 48 49 4A,TransferData segment 1 block 07 CF415
4.115000,Tx,740,8,20 4B 4C 4D 4E 4F 50 51,TransferData segment 1 block 07 CF416
4.116000,Tx,740,8,21 52 53 54 55 56 57 58,TransferData segment 1 block 07 CF417
4.117000,Tx,740,8,22 59 5A 5B 5C 5D 5E 5F,TransferData segment 1 block 07 CF418
4.118000,Tx,740,8,23 60 61 62 63 64 65 66,TransferData segment 1 block 07 CF419
4.119000,Tx,740,8,24 67 68 69 6A 6B 6C 6D,TransferData segment 1 block 07 CF420
4.120000,Tx,740,8,25 6E 6F 70 71 72 73 74,TransferData segment 1 block 07 CF421
4.121000,Tx,740,8,26 75 76 77 78 79 7A 7B,TransferData segment 1 block 07 CF422
4.122000,Tx,740,8,27 7C 7D 7E 7F 80 81 82,TransferData segment 1 block 07 CF423
4.123000,Tx,740,8,28 83 84 85 86 87 88 89,TransferData segment 1 block 07 CF424
4.124000,Tx,740,8,29 8A 8B 8C 8D 8E 8F 90,TransferData segment 1 block 07 CF425
4.125000,Tx,740,8,2A 91 92 93 94 95 96 97,TransferData segment 1 block 07 CF426
4.126000,Tx,740,8,2B 98 99 9A 9B 9C 9D 9E,TransferData segment 1 block 07 CF427
4.127000,Tx,740,8,2C 9F A0 A1 A2 A3 A4 A5,TransferData segment 1 block 07 CF428
4.128000,Tx,740,8,2D A6 A7 A8 A9 AA AB AC,TransferData segment 1 block 07 CF429
4.129000,Tx,740,8,2E AD AE AF B0 B1 B2 B3,TransferData segment 1 block 07 CF430
4.130000,Tx,740,8,2F B4 B5 B6 B7 B8 B9 BA,TransferData segment 1 block 07 CF431
4.131000,Tx,740,8,20 BB BC BD BE BF C0 C1,TransferData segment 1 block 07 CF432
4.132000,Tx,740,8,21 C2 C3 C4 C5 C6 C7 C8,TransferData segment 1 block 07 CF433
4.133000,Tx,740,8,22 C9 CA CB CC CD CE CF,TransferData segment 1 block 07 CF434
4.134000,Tx,740,8,23 D0 D1 D2 D3 D4 D5 D6,TransferData segment 1 block 07 CF435
4.135000,Tx,740,8,24 D7 D8 D9 DA DB DC DD,TransferData segment 1 block 07 CF436
4.136000,Tx,740,8,25 DE DF E0 E1 E2 E3 E4,TransferData segment 1 block 07 CF437
4.137000,Tx,740,8,26 E5 E6 E7 E8 E9 EA EB,TransferData segment 1 block 07 CF438
4.138000,Tx,740,8,27 EC ED EE EF F0 F1 F2,TransferData segment 1 block 07 CF439
4.139000,Tx,740,8,28 F3 F4 F5 F6 F7 F8 F9,TransferData segment 1 block 07 CF440
4.140000,Tx,740,8,29 FA FB FC FD FE FF 00,TransferData segment 1 block 07 CF441
4.141000,Tx,740,8,2A 01 02 03 04 05 06 07,TransferData segment 1 block 07 CF442
4.142000,Tx,740,8,2B 08 09 0A 0B 0C 0D 0E,TransferData segment 1 block 07 CF443
4.143000,Tx,740,8,2C 0F 10 11 12 13 14 15,TransferData segment 1 block 07 CF444
4.144000,Tx,740,8,2D 16 17 18 19 1A 1B 1C,TransferData segment 1 block 07 CF445
4.145000,Tx,740,8,2E 1D 1E 1F 20 21 22 23,TransferData segment 1 block 07 CF446
4.146000,Tx,740,8,2F 24 25 26 27 28 29 2A,TransferData segment 1 block 07 CF447
4.147000,Tx,740,8,20 2B 2C 2D 2E 2F 30 31,TransferData segment 1 block 07 CF448
4.148000,Tx,740,8,21 32 33 34 35 36 37 38,TransferData segment 1 block 07 CF449
4.149000,Tx,740,8,22 39 3A 3B 3C 3D 3E 3F,TransferData segment 1 block 07 CF450
4.150000,Tx,740,8,23 40 41 42 43 44 45 46,TransferData segment 1 block 07 CF451
4.151000,Tx,740,8,24 47 48 49 4A 4B 4C 4D,TransferData segment 1 block 07 CF452
4.152000,Tx,740,8,25 4E 4F 50 51 52 53 54,TransferData segment 1 block 07 CF453
4.153000,Tx,740,8,26 55 56 57 58 59 5A 5B,TransferData segment 1 block 07 CF454
4.154000,Tx,740,8,27 5C 5D 5E 5F 60 61 62,TransferData segment 1 block 07 CF455
4.155000,Tx,740,8,28 63 64 65 66 67 68 69,TransferData segment 1 block 07 CF456
4.156000,Tx,740,8,29 6A 6B 6C 6D 6E 6F 70,TransferData segment 1 block 07 CF457
4.157000,Tx,740,8,2A 71 72 73 74 75 76 77,TransferData segment 1 block 07 CF458
4.158000,Tx,740,8,2B 78 79 7A 7B 7C 7D 7E,TransferData segment 1 block 07 CF459
4.159000,Tx,740,8,2C 7F 80 81 82 83 84 85,TransferData segment 1 block 07 CF460
4.160000,Tx,740,8,2D 86 87 88 89 8A 8B 8C,TransferData segment 1 block 07 CF461
4.161000,Tx,740,8,2E 8D 8E 8F 90 91 92 93,TransferData segment 1 block 07 CF462
4.162000,Tx,740,8,2F 94 95 96 97 98 99 9A,TransferData segment 1 block 07 CF463
4.163000,Tx,740,8,20 9B 9C 9D 9E 9F A0 A1,TransferData segment 1 block 07 CF464
4.164000,Tx,740,8,21 A2 A3 A4 A5 A6 A7 A8,TransferData segment 1 block 07 CF465
4.165000,Tx,740,8,22 A9 AA AB AC AD AE AF,TransferData segment 1 block 07 CF466
4.166000,Tx,740,8,23 B0 B1 B2 B3 B4 B5 B6,TransferData segment 1 block 07 CF467
4.167000,Tx,740,8,24 B7 B8 B9 BA BB BC BD,TransferData segment 1 block 07 CF468
4.168000,Tx,740,8,25 BE BF C0 C1 C2 C3 C4,TransferData segment 1 block 07 CF469
4.169000,Tx,740,8,26 C5 C6 C7 C8 C9 CA CB,TransferData segment 1 block 07 CF470
4.170000,Tx,740,8,27 CC CD CE CF D0 D1 D2,TransferData segment 1 block 07 CF471
4.171000,Tx,740,8,28 D3 D4 D5 D6 D7 D8 D9,TransferData segment 1 block 07 CF472
4.172000,Tx,740,8,29 DA DB DC DD DE DF E0,TransferData segment 1 block 07 CF473
4.173000,Tx,740,8,2A E1 E2 E3 E4 E5 E6 E7,TransferData segment 1 block 07 CF474
4.174000,Tx,740,8,2B E8 E9 EA EB EC ED EE,TransferData segment 1 block 07 CF475
4.175000,Tx,740,8,2C EF F0 F1 F2 F3 F4 F5,TransferData segment 1 block 07 CF476
4.176000,Tx,740,8,2D F6 F7 F8 F9 FA FB FC,TransferData segment 1 block 07 CF477
4.177000,Tx,740,8,2E FD FE FF 00 01 02 03,TransferData segment 1 block 07 CF478
4.178000,Tx,740,8,2F 04 05 06 07 08 09 0A,TransferData segment 1 block 07 CF479
4.179000,Tx,740,8,20 0B 0C 0D 0E 0F 10 11,TransferData segment 1 block 07 CF480
4.180000,Tx,740,8,21 12 13 14 15 16 17 18,TransferData segment 1 block 07 CF481
4.181000,Tx,740,8,22 19 1A 1B 1C 1D 1E 1F,TransferData segment 1 block 07 CF482
4.182000,Tx,740,8,23 20 21 22 23 24 25 26,TransferData segment 1 block 07 CF483
4.183000,Tx,740,8,24 27 28 29 2A 2B 2C 2D,TransferData segment 1 block 07 CF484
4.184000,Tx,740,8,25 2E 2F 30 31 32 33 34,TransferData segment 1 block 07 CF485
4.185000,Tx,740,8,26 35 36 37 38 39 3A 3B,TransferData segment 1 block 07 CF486
4.186000,Tx,740,8,27 3C 3D 3E 3F 40 41 42,TransferData segment 1 block 07 CF487
4.187000,Tx,740,8,28 43 44 45 46 47 48 49,TransferData segment 1 block 07 CF488
4.188000,Tx,740,8,29 4A 4B 4C 4D 4E 4F 50,TransferData segment 1 block 07 CF489
4.189000,Tx,740,8,2A 51 52 53 54 55 56 57,TransferData segment 1 block 07 CF490
4.190000,Tx,740,8,2B 58 59 5A 5B 5C 5D 5E,TransferData segment 1 block 07 CF491
4.191000,Tx,740,8,2C 5F 60 61 62 63 64 65,TransferData segment 1 block 07 CF492
4.192000,Tx,740,8,2D 66 67 68 69 6A 6B 6C,TransferData segment 1 block 07 CF493
4.193000,Tx,740,8,2E 6D 6E 6F 70 71 72 73,TransferData segment 1 block 07 CF494
4.194000,Tx,740,8,2F 74 75 76 77 78 79 7A,TransferData segment 1 block 07 CF495
4.195000,Tx,740,8,20 7B 7C 7D 7E 7F 80 81,TransferData segment 1 block 07 CF496
4.196000,Tx,740,8,21 82 83 84 85 86 87 88,TransferData segment 1 block 07 CF497
4.197000,Tx,740,8,22 89 8A 8B 8C 8D 8E 8F,TransferData segment 1 block 07 CF498
4.198000,Tx,740,8,23 90 91 92 93 94 95 96,TransferData segment 1 block 07 CF499
4.199000,Tx,740,8,24 97 98 99 9A 9B 9C 9D,TransferData segment 1 block 07 CF500
4.200000,Tx,740,8,25 9E 9F A0 A1 A2 A3 A4,TransferData segment 1 block 07 CF501
4.201000,Tx,740,8,26 A5 A6 A7 A8 A9 AA AB,TransferData segment 1 block 07 CF502
4.202000,Tx,740,8,27 AC AD AE AF B0 B1 B2,TransferData segment 1 block 07 CF503
4.203000,Tx,740,8,28 B3 B4 B5 B6 B7 B8 B9,TransferData segment 1 block 07 CF504
4.204000,Tx,740,8,29 BA BB BC BD BE BF C0,TransferData segment 1 block 07 CF505
4.205000,Tx,740,8,2A C1 C2 C3 C4 C5 C6 C7,TransferData segment 1 block 07 CF506
4.206000,Tx,740,8,2B C8 C9 CA CB CC CD CE,TransferData segment 1 block 07 CF507
4.207000,Tx,740,8,2C CF D0 D1 D2 D3 D4 D5,TransferData segment 1 block 07 CF508
4.208000,Tx,740,8,2D D6 D7 D8 D9 DA DB DC,TransferData segment 1 block 07 CF509
4.209000,Tx,740,8,2E DD DE DF E0 E1 E2 E3,TransferData segment 1 block 07 CF510
4.210000,Rx,748,8,30 FF 00 00 00 00 00 00,TransferData segment 1 block 07 FlowControl
4.211000,Tx,740,8,2F E4 E5 E6 E7 E8 E9 EA,TransferData segment 1 block 07 CF511
4.212000,Tx,740,8,20 EB EC ED EE EF F0 F1,TransferData segment 1 block 07 CF512
4.213000,Tx,740,8,21 F2 F3 F4 F5 F6 F7 F8,TransferData segment 1 block 07 CF513
4.214000,Tx,740,8,22 F9 FA FB FC FD FE FF,TransferData segment 1 block 07 CF514
4.215000,Tx,740,8,23 00 01 02 03 04 05 06,TransferData segment 1 block 07 CF515
4.216000,Tx,740,8,24 07 08 09 0A 0B 0C 0D,TransferData segment 1 block 07 CF516
4.217000,Tx,740,8,25 0E 0F 10 11 12 13 14,TransferData segment 1 block 07 CF517
4.218000,Tx,740,8,26 15 16 17 18 19 1A 1B,TransferData segment 1 block 07 CF518
4.219000,Tx,740,8,27 1C 1D 1E 1F 20 21 22,TransferData segment 1 block 07 CF519
4.220000,Tx,740,8,28 23 24 25 26 27 28 29,TransferData segment 1 block 07 CF520
4.221000,Tx,740,8,29 2A 2B 2C 2D 2E 2F 30,TransferData segment 1 block 07 CF521
4.222000,Tx,740,8,2A 31 32 33 34 35 36 37,TransferData segment 1 block 07 CF522
4.223000,Tx,740,8,2B 38 39 3A 3B 3C 3D 3E,TransferData segment 1 block 07 CF523
4.224000,Tx,740,8,2C 3F 40 41 42 43 44 45,TransferData segment 1 block 07 CF524
4.225000,Tx,740,8,2D 46 47 48 49 4A 4B 4C,TransferData segment 1 block 07 CF525
4.226000,Tx,740,8,2E 4D 4E 4F 50 51 52 53,TransferData segment 1 block 07 CF526
4.227000,Tx,740,8,2F 54 55 56 57 58 59 5A,TransferData segment 1 block 07 CF527
4.228000,Tx,740,8,20 5B 5C 5D 5E 5F 60 61,TransferData segment 1 block 07 CF528
4.229000,Tx,740,8,21 62 63 64 65 66 67 68,TransferData segment 1 block 07 CF529
4.230000,Tx,740,8,22 69 6A 6B 6C 6D 6E 6F,TransferData segment 1 block 07 CF530
4.231000,Tx,740,8,23 70 71 72 73 74 75 76,TransferData segment 1 block 07 CF531
4.232000,Tx,740,8,24 77 78 79 7A 7B 7C 7D,TransferData segment 1 block 07 CF532
4.233000,Tx,740,8,25 7E 7F 80 81 82 83 84,TransferData segment 1 block 07 CF533
4.234000,Tx,740,8,26 85 86 87 88 89 8A 8B,TransferData segment 1 block 07 CF534
4.235000,Tx,740,8,27 8C 8D 8E 8F 90 91 92,TransferData segment 1 block 07 CF535
4.236000,Tx,740,8,28 93 94 95 96 97 98 99,TransferData segment 1 block 07 CF536
4.237000,Tx,740,8,29 9A 9B 9C 9D 9E 9F A0,TransferData segment 1 block 07 CF537
4.238000,Tx,740,8,2A A1 A2 A3 A4 A5 A6 A7,TransferData segment 1 block 07 CF538
4.239000,Tx,740,8,2B A8 A9 AA AB AC AD AE,TransferData segment 1 block 07 CF539
4.240000,Tx,740,8,2C AF B0 B1 B2 B3 B4 B5,TransferData segment 1 block 07 CF540
4.241000,Tx,740,8,2D B6 B7 B8 B9 BA BB BC,TransferData segment 1 block 07 CF541
4.242000,Tx,740,8,2E BD BE BF C0 C1 C2 C3,TransferData segment 1 block 07 CF542
4.243000,Tx,740,8,2F C4 C5 C6 C7 C8 C9 CA,TransferData segment 1 block 07 CF543
4.244000,Tx,740,8,20 CB CC CD CE CF D0 D1,TransferData segment 1 block 07 CF544
4.245000,Tx,740,8,21 D2 D3 D4 D5 D6 D7 D8,TransferData segment 1 block 07 CF545
4.246000,Tx,740,8,22 D9 DA DB DC DD DE DF,TransferData segment 1 block 07 CF546
4.247000,Tx,740,8,23 E0 E1 E2 E3 E4 E5 E6,TransferData segment 1 block 07 CF547
4.248000,Tx,740,8,24 E7 E8 E9 EA EB EC ED,TransferData segment 1 block 07 CF548
4.249000,Tx,740,8,25 EE EF F0 F1 F2 F3 F4,TransferData segment 1 block 07 CF549
4.250000,Tx,740,8,26 F5 F6 F7 F8 F9 FA FB,TransferData segment 1 block 07 CF550
4.251000,Tx,740,8,27 FC FD FE FF 00 01 02,TransferData segment 1 block 07 CF551
4.252000,Tx,740,8,28 03 04 05 06 07 08 09,TransferData segment 1 block 07 CF552
4.253000,Tx,740,8,29 0A 0B 0C 0D 0E 0F 10,TransferData segment 1 block 07 CF553
4.254000,Tx,740,8,2A 11 12 13 14 15 16 17,TransferData segment 1 block 07 CF554
4.255000,Tx,740,8,2B 18 19 1A 1B 1C 1D 1E,TransferData segment 1 block 07 CF555
4.256000,Tx,740,8,2C 1F 20 21 22 23 24 25,TransferData segment 1 block 07 CF556
4.257000,Tx,740,8,2D 26 27 28 29 2A 2B 2C,TransferData segment 1 block 07 CF557
4.258000,Tx,740,8,2E 2D 2E 2F 30 31 32 33,TransferData segment 1 block 07 CF558
4.259000,Tx,740,8,2F 34 35 36 37 38 39 3A,TransferData segment 1 block 07 CF559
4.260000,Tx,740,8,20 3B 3C 3D 3E 3F 40 41,TransferData segment 1 block 07 CF560
4.261000,Tx,740,8,21 42 43 44 45 46 47 48,TransferData segment 1 block 07 CF561
4.262000,Tx,740,8,22 49 4A 4B 4C 4D 4E 4F,TransferData segment 1 block 07 CF562
4.263000,Tx,740,8,23 50 51 52 53 54 55 56,TransferData segment 1 block 07 CF563
4.264000,Tx,740,8,24 57 58 59 5A 5B 5C 5D,TransferData segment 1 block 07 CF564
4.265000,Tx,740,8,25 5E 5F 60 61 62 63 64,TransferData segment 1 block 07 CF565
4.266000,Tx,740,8,26 65 66 67 68 69 6A 6B,TransferData segment 1 block 07 CF566
4.267000,Tx,740,8,27 6C 6D 6E 6F 70 71 72,TransferData segment 1 block 07 CF567
4.268000,Tx,740,8,28 73 74 75 76 77 78 79,TransferData segment 1 block 07 CF568
4.269000,Tx,740,8,29 7A 7B 7C 7D 7E 7F 80,TransferData segment 1 block 07 CF569
4.270000,Tx,740,8,2A 81 82 83 84 85 86 87,TransferData segment 1 block 07 CF570
4.271000,Tx,740,8,2B 88 89 8A 8B 8C 8D 8E,TransferData segment 1 block 07 CF571
4.272000,Tx,740,8,2C 8F 90 91 92 93 94 95,TransferData segment 1 block 07 CF572
4.273000,Tx,740,8,2D 96 97 98 99 9A 9B 9C,TransferData segment 1 block 07 CF573
4.274000,Tx,740,8,2E 9D 9E 9F A0 A1 A2 A3,TransferData segment 1 block 07 CF574
4.275000,Tx,740,8,2F A4 A5 A6 A7 A8 A9 AA,TransferData segment 1 block 07 CF575
4.276000,Tx,740,8,20 AB AC AD AE AF B0 B1,TransferData segment 1 block 07 CF576
4.277000,Tx,740,8,21 B2 B3 B4 B5 B6 B7 B8,TransferData segment 1 block 07 CF577
4.278000,Tx,740,8,22 B9 BA BB BC BD BE BF,TransferData segment 1 block 07 CF578
4.279000,Tx,740,8,23 C0 C1 C2 C3 C4 C5 C6,TransferData segment 1 block 07 CF579
4.280000,Tx,740,8,24 C7 C8 C9 CA CB CC CD,TransferData segment 1 block 07 CF580
4.281000,Tx,740,8,25 CE CF D0 D1 D2 D3 D4,TransferData segment 1 block 07 CF581
4.282000,Tx,740,8,26 D5 D6 D7 D8 D9 DA DB,TransferData segment 1 block 07 CF582
4.283000,Tx,740,8,27 DC DD DE DF E0 E1 E2,TransferData segment 1 block 07 CF583
4.284000,Tx,740,8,28 E3 E4 E5 E6 E7 E8 E9,TransferData segment 1 block 07 CF584
4.285000,Tx,740,8,29 EA 00 00 00 00 00 00,TransferData segment 1 block 07 CF585
4.288000,Rx,748,8,02 76 07 00 00 00 00 00,TransferData positive response block 07 SF
4.289000,Tx,740,8,1F FF 36 08 EB EC ED EE,TransferData segment 1 block 08 FF
4.290000,Rx,748,8,30 FF 00 00 00 00 00 00,TransferData segment 1 block 08 FlowControl
4.291000,Tx,740,8,21 EF F0 F1 F2 F3 F4 F5,TransferData segment 1 block 08 CF1
4.292000,Tx,740,8,22 F6 F7 F8 F9 FA FB FC,TransferData segment 1 block 08 CF2
4.293000,Tx,740,8,23 FD FE FF 00 01 02 03,TransferData segment 1 block 08 CF3
4.294000,Tx,740,8,24 04 05 06 07 08 09 0A,TransferData segment 1 block 08 CF4
4.295000,Tx,740,8,25 0B 0C 0D 0E 0F 10 11,TransferData segment 1 block 08 CF5
4.296000,Tx,740,8,26 12 13 14 15 16 17 18,TransferData segment 1 block 08 CF6
4.297000,Tx,740,8,27 19 1A 1B 1C 1D 1E 1F,TransferData segment 1 block 08 CF7
4.298000,Tx,740,8,28 20 21 22 23 24 25 26,TransferData segment 1 block 08 CF8
4.299000,Tx,740,8,29 27 28 29 2A 2B 2C 2D,TransferData segment 1 block 08 CF9
4.300000,Tx,740,8,2A 2E 2F 30 31 32 33 34,TransferData segment 1 block 08 CF10
4.301000,Tx,740,8,2B 35 36 37 38 39 3A 3B,TransferData segment 1 block 08 CF11
4.302000,Tx,740,8,2C 3C 3D 3E 3F 40 41 42,TransferData segment 1 block 08 CF12
4.303000,Tx,740,8,2D 43 44 45 46 47 48 49,TransferData segment 1 block 08 CF13
4.304000,Tx,740,8,2E 4A 4B 4C 4D 4E 4F 50,TransferData segment 1 block 08 CF14
4.305000,Tx,740,8,2F 51 52 53 54 55 56 57,TransferData segment 1 block 08 CF15
4.306000,Tx,740,8,20 58 59 5A 5B 5C 5D 5E,TransferData segment 1 block 08 CF16
4.307000,Tx,740,8,21 5F 60 61 62 63 64 65,TransferData segment 1 block 08 CF17
4.308000,Tx,740,8,22 66 67 68 69 6A 6B 6C,TransferData segment 1 block 08 CF18
4.309000,Tx,740,8,23 6D 6E 6F 70 71 72 73,TransferData segment 1 block 08 CF19
4.310000,Tx,740,8,24 74 75 76 77 78 79 7A,TransferData segment 1 block 08 CF20
4.311000,Tx,740,8,25 7B 7C 7D 7E 7F 80 81,TransferData segment 1 block 08 CF21
4.312000,Tx,740,8,26 82 83 84 85 86 87 88,TransferData segment 1 block 08 CF22
4.313000,Tx,740,8,27 89 8A 8B 8C 8D 8E 8F,TransferData segment 1 block 08 CF23
4.314000,Tx,740,8,28 90 91 92 93 94 95 96,TransferData segment 1 block 08 CF24
4.315000,Tx,740,8,29 97 98 99 9A 9B 9C 9D,TransferData segment 1 block 08 CF25
4.316000,Tx,740,8,2A 9E 9F A0 A1 A2 A3 A4,TransferData segment 1 block 08 CF26
4.317000,Tx,740,8,2B A5 A6 A7 A8 A9 AA AB,TransferData segment 1 block 08 CF27
4.318000,Tx,740,8,2C AC AD AE AF B0 B1 B2,TransferData segment 1 block 08 CF28
4.319000,Tx,740,8,2D B3 B4 B5 B6 B7 B8 B9,TransferData segment 1 block 08 CF29
4.320000,Tx,740,8,2E BA BB BC BD BE BF C0,TransferData segment 1 block 08 CF30
4.321000,Tx,740,8,2F C1 C2 C3 C4 C5 C6 C7,TransferData segment 1 block 08 CF31
4.322000,Tx,740,8,20 C8 C9 CA CB CC CD CE,TransferData segment 1 block 08 CF32
4.323000,Tx,740,8,21 CF D0 D1 D2 D3 D4 D5,TransferData segment 1 block 08 CF33
4.324000,Tx,740,8,22 D6 D7 D8 D9 DA DB DC,TransferData segment 1 block 08 CF34
4.325000,Tx,740,8,23 DD DE DF E0 E1 E2 E3,TransferData segment 1 block 08 CF35
4.326000,Tx,740,8,24 E4 E5 E6 E7 E8 E9 EA,TransferData segment 1 block 08 CF36
4.327000,Tx,740,8,25 EB EC ED EE EF F0 F1,TransferData segment 1 block 08 CF37
4.328000,Tx,740,8,26 F2 F3 F4 F5 F6 F7 F8,TransferData segment 1 block 08 CF38
4.329000,Tx,740,8,27 F9 FA FB FC FD FE FF,TransferData segment 1 block 08 CF39
4.330000,Tx,740,8,28 00 01 02 03 04 05 06,TransferData segment 1 block 08 CF40
4.331000,Tx,740,8,29 07 08 09 0A 0B 0C 0D,TransferData segment 1 block 08 CF41
4.332000,Tx,740,8,2A 0E 0F 10 11 12 13 14,TransferData segment 1 block 08 CF42
4.333000,Tx,740,8,2B 15 16 17 18 19 1A 1B,TransferData segment 1 block 08 CF43
4.334000,Tx,740,8,2C 1C 1D 1E 1F 20 21 22,TransferData segment 1 block 08 CF44
4.335000,Tx,740,8,2D 23 24 25 26 27 28 29,TransferData segment 1 block 08 CF45
4.336000,Tx,740,8,2E 2A 2B 2C 2D 2E 2F 30,TransferData segment 1 block 08 CF46
4.337000,Tx,740,8,2F 31 32 33 34 35 36 37,TransferData segment 1 block 08 CF47
4.338000,Tx,740,8,20 38 39 3A 3B 3C 3D 3E,TransferData segment 1 block 08 CF48
4.339000,Tx,740,8,21 3F 40 41 42 43 44 45,TransferData segment 1 block 08 CF49
4.340000,Tx,740,8,22 46 47 48 49 4A 4B 4C,TransferData segment 1 block 08 CF50
4.341000,Tx,740,8,23 4D 4E 4F 50 51 52 53,TransferData segment 1 block 08 CF51
4.342000,Tx,740,8,24 54 55 56 57 58 59 5A,TransferData segment 1 block 08 CF52
4.343000,Tx,740,8,25 5B 5C 5D 5E 5F 60 61,TransferData segment 1 block 08 CF53
4.344000,Tx,740,8,26 62 63 64 65 66 67 68,TransferData segment 1 block 08 CF54
4.345000,Tx,740,8,27 69 6A 6B 6C 6D 6E 6F,TransferData segment 1 block 08 CF55
4.346000,Tx,740,8,28 70 71 72 73 74 75 76,TransferData segment 1 block 08 CF56
4.347000,Tx,740,8,29 77 78 79 7A 7B 7C 7D,TransferData segment 1 block 08 CF57
4.348000,Tx,740,8,2A 7E 7F 80 81 82 83 84,TransferData segment 1 block 08 CF58
4.349000,Tx,740,8,2B 85 86 87 88 89 8A 8B,TransferData segment 1 block 08 CF59
4.350000,Tx,740,8,2C 8C 8D 8E 8F 90 91 92,TransferData segment 1 block 08 CF60
4.351000,Tx,740,8,2D 93 94 95 96 97 98 99,TransferData segment 1 block 08 CF61
4.352000,Tx,740,8,2E 9A 9B 9C 9D 9E 9F A0,TransferData segment 1 block 08 CF62
4.353000,Tx,740,8,2F A1 A2 A3 A4 A5 A6 A7,TransferData segment 1 block 08 CF63
4.354000,Tx,740,8,20 A8 A9 AA AB AC AD AE,TransferData segment 1 block 08 CF64
4.355000,Tx,740,8,21 AF B0 B1 B2 B3 B4 B5,TransferData segment 1 block 08 CF65
4.356000,Tx,740,8,22 B6 B7 B8 B9 BA BB BC,TransferData segment 1 block 08 CF66
4.357000,Tx,740,8,23 BD BE BF C0 C1 C2 C3,TransferData segment 1 block 08 CF67
4.358000,Tx,740,8,24 C4 C5 C6 C7 C8 C9 CA,TransferData segment 1 block 08 CF68
4.359000,Tx,740,8,25 CB CC CD CE CF D0 D1,TransferData segment 1 block 08 CF69
4.360000,Tx,740,8,26 D2 D3 D4 D5 D6 D7 D8,TransferData segment 1 block 08 CF70
4.361000,Tx,740,8,27 D9 DA DB DC DD DE DF,TransferData segment 1 block 08 CF71
4.362000,Tx,740,8,28 E0 E1 E2 E3 E4 E5 E6,TransferData segment 1 block 08 CF72
4.363000,Tx,740,8,29 E7 E8 E9 EA EB EC ED,TransferData segment 1 block 08 CF73
4.364000,Tx,740,8,2A EE EF F0 F1 F2 F3 F4,TransferData segment 1 block 08 CF74
4.365000,Tx,740,8,2B F5 F6 F7 F8 F9 FA FB,TransferData segment 1 block 08 CF75
4.366000,Tx,740,8,2C FC FD FE FF 00 01 02,TransferData segment 1 block 08 CF76
4.367000,Tx,740,8,2D 03 04 05 06 07 08 09,TransferData segment 1 block 08 CF77
4.368000,Tx,740,8,2E 0A 0B 0C 0D 0E 0F 10,TransferData segment 1 block 08 CF78
4.369000,Tx,740,8,2F 11 12 13 14 15 16 17,TransferData segment 1 block 08 CF79
4.370000,Tx,740,8,20 18 19 1A 1B 1C 1D 1E,TransferData segment 1 block 08 CF80
4.371000,Tx,740,8,21 1F 20 21 22 23 24 25,TransferData segment 1 block 08 CF81
4.372000,Tx,740,8,22 26 27 28 29 2A 2B 2C,TransferData segment 1 block 08 CF82
4.373000,Tx,740,8,23 2D 2E 2F 30 31 32 33,TransferData segment 1 block 08 CF83
4.374000,Tx,740,8,24 34 35 36 37 38 39 3A,TransferData segment 1 block 08 CF84
4.375000,Tx,740,8,25 3B 3C 3D 3E 3F 40 41,TransferData segment 1 block 08 CF85
4.376000,Tx,740,8,26 42 43 44 45 46 47 48,TransferData segment 1 block 08 CF86
4.377000,Tx,740,8,27 49 4A 4B 4C 4D 4E 4F,TransferData segment 1 block 08 CF87
4.378000,Tx,740,8,28 50 51 52 53 54 55 56,TransferData segment 1 block 08 CF88
4.379000,Tx,740,8,29 57 58 59 5A 5B 5C 5D,TransferData segment 1 block 08 CF89
4.380000,Tx,740,8,2A 5E 5F 60 61 62 63 64,TransferData segment 1 block 08 CF90
4.381000,Tx,740,8,2B 65 66 67 68 69 6A 6B,TransferData segment 1 block 08 CF91
4.382000,Tx,740,8,2C 6C 6D 6E 6F 70 71 72,TransferData segment 1 block 08 CF92
4.383000,Tx,740,8,2D 73 74 75 76 77 78 79,TransferData segment 1 block 08 CF93
4.384000,Tx,740,8,2E 7A 7B 7C 7D 7E 7F 80,TransferData segment 1 block 08 CF94
4.385000,Tx,740,8,2F 81 82 83 84 85 86 87,TransferData segment 1 block 08 CF95
4.386000,Tx,740,8,20 88 89 8A 8B 8C 8D 8E,TransferData segment 1 block 08 CF96
4.387000,Tx,740,8,21 8F 90 91 92 93 94 95,TransferData segment 1 block 08 CF97
4.388000,Tx,740,8,22 96 97 98 99 9A 9B 9C,TransferData segment 1 block 08 CF98
4.389000,Tx,740,8,23 9D 9E 9F A0 A1 A2 A3,TransferData segment 1 block 08 CF99
4.390000,Tx,740,8,24 A4 A5 A6 A7 A8 A9 AA,TransferData segment 1 block 08 CF100
4.391000,Tx,740,8,25 AB AC AD AE AF B0 B1,TransferData segment 1 block 08 CF101
